stream,season,nds.id,nutrient,N,P,Si,top,cr.area,gpp.area,chla,cr.nrr,chla.nrr,gpp.nrr,cr.es,gpp.es,chla.es,type,position,river_mile,Si.mgL,oP.mgPL,NH4.mgNL,NO3.mgNL,DOC.mgL,TDN.mgL,DIN.mgNL,N.P.ratio,N.Si.ratio,P.Si.ratio
cleelum,fall,X7,PSi,0,1,1,sponge,-6.940171369,4.014116323,0,0.974538270394553,NA,NA,-0.0257914889795202,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,X8,NPSi,1,1,1,sponge,-15.76319173,1.581330134,0,2.21346603530129,NA,NA,0.794559628731373,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,Y1,NPSi,1,1,1,sponge,-13.50087882,5.5913369,0,1.89579224985983,NA,NA,0.639636824970544,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,Y2,control,0,0,0,sponge,-7.132528456,6.58466139,0,1.00154903610856,NA,NA,0.00154783758966663,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,Y4,PSi,0,1,1,sponge,-8.195876665,5.451547045,0,1.15086430072217,NA,NA,0.140513225936338,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,Y6,P,0,1,0,sponge,-6.19006178,4.995274688,0,0.869207946025955,NA,NA,-0.140172888872257,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,Y7,Si,0,0,1,sponge,-2.34208119,2.882409314,0,0.32887484050053,NA,NA,-1.11207802460688,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,Z4,NPSi,1,1,1,sponge,-13.22499893,3.811607102,0,1.85705321928802,NA,NA,0.618990940704138,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,Z6,NSi,1,0,1,sponge,-5.459407213,5.303717062,0,0.766609494183597,NA,NA,-0.2657777413177,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,AA1,NSi,1,0,1,sponge,-7.705380066,6.37075336,0,1.08198881021785,NA,NA,0.0788008386128205,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,AA3,NP,1,1,0,sponge,-14.89535366,5.999574464,0,2.09160428769401,NA,NA,0.737931373288623,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,AA5,PSi,0,1,1,sponge,-8.155391912,5.587968604,0,1.14517943516651,NA,NA,0.135561336663988,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,BB1,control,0,0,0,sponge,-5.366442223,6.144085674,0,0.753555358234371,NA,NA,-0.28295279548634,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,BB2,NP,1,1,0,sponge,-14.76280193,4.733436906,0,2.07299138509782,NA,NA,0.728992677679365,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,BB7,control,0,0,0,sponge,-7.658642173,6.3339011,0,1.07542587927791,NA,NA,0.0727167498964401,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,BB8,NP,1,1,0,sponge,-15.79103558,4.300595742,0,2.21737586633822,NA,NA,0.796324454531311,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,CC2,NPSi,1,1,1,sponge,-14.35150847,5.510072177,0,2.01523759260167,NA,NA,0.700737100408703,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,CC6,P,0,1,0,sponge,-6.412298356,5.827622916,0,0.900414387031266,NA,NA,-0.104900191588469,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,CC7,N,1,0,0,sponge,-15.59181205,7.730180659,0,2.18940091528509,NA,NA,0.783627951741163,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,CC8,PSi,0,1,1,sponge,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,DD2,NSi,1,0,1,sponge,-1.192885482,1.776692939,0,0.167504877415521,NA,NA,-1.78674280924233,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,DD3,NP,1,1,0,sponge,-10.64960623,3.693879421,0,1.49541679649658,NA,NA,0.402404961630121,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,DD4,control,0,0,0,sponge,-6.847909446,6.280418443,0,0.96158285905337,NA,NA,-0.0391745408037354,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,DD7,N,1,0,0,sponge,-11.67810098,0,0,1.63983794137665,NA,NA,0.494597420719712,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,U1,P,0,1,0,glass,-2.790878495,2.991282395,0.180177974,NA,0.237255534378737,0.515148321500047,NA,-0.663300416870565,-1.43861751456191,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,U2,N,1,0,0,glass,-3.89273038,4.184599835,0.49359214,NA,0.649954399758344,0.720657329028149,NA,-0.327591526480249,-0.430853072771309,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,U3,Si,0,0,1,glass,-2.100687562,3.718807554,0.383801853,NA,0.505384269272916,0.64044019134636,NA,-0.445599540075048,-0.682436209813363,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,U4,Si,0,0,1,glass,-2.746804419,4.18761819,0.430797018,NA,0.567266766549148,0.721177139700168,NA,-0.326870485742476,-0.566925598158037,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,V1,NP,1,1,0,glass,-2.868008127,2.730767907,0.115794435,NA,0.152476298540292,0.47028341625273,NA,-0.754419752713817,-1.88074611442144,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,V3,NSi,1,0,1,glass,-2.60218636,4.104289517,0.257984693,NA,0.339710203419478,0.706826563472216,NA,-0.346969956514716,-1.07966236770655,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,V6,control,0,0,0,glass,-4.994582264,8.86949446,1.005607604,NA,1.32416834403045,1.52747369865859,NA,0.423615193361257,0.280784597491439,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,V7,control,0,0,0,glass,-4.507242358,6.098885479,0.664350517,NA,0.874806356328689,1.05032899026167,NA,0.049103439152434,-0.133752724169468,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,W1,N,1,0,0,glass,-4.457342482,4.108953057,0.502607987,NA,0.661826325889903,0.707629702222093,NA,-0.345834341571125,-0.412752105062615,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,W4,Si,0,0,1,glass,-6.740611556,8.963209862,0.512866029,NA,0.675333954943327,1.54361304147681,NA,0.434125799386764,-0.39254796239289,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,W8,N,1,0,0,glass,-3.970263832,6.983469263,1.077406876,NA,1.41871250094479,1.20266895398942,NA,0.184543215406364,0.349749770846141,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,X2,P,0,1,0,glass,-4.457342482,3.585488654,0.42522703,NA,0.559932293582862,0.617480470902034,NA,-0.4821078370497,-0.579939406878776,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,X3,NPSi,1,1,1,glass,-4.367802519,5.552861111,0.739757064,NA,0.974100516469153,0.956294559696541,NA,-0.0446892965515947,-0.0262407810039989,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,X4,Si,0,0,1,glass,-2.77751561,4.314616622,0.657559389,NA,0.865863905334794,0.743048370977861,NA,-0.296994134125213,-0.144027535962638,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,Y3,P,0,1,0,glass,-5.177513373,4.304568994,0.37330052,NA,0.491556278440896,0.741318003190484,NA,-0.299325591643118,-0.710178842509658,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,Y5,N,1,0,0,glass,-4.580762432,5.882848457,0.795775095,NA,1.04786418238622,1.01312384057363,NA,0.0130384691011104,0.0467539805407236,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,Y8,NP,1,1,0,glass,-4.48880247,4.996657417,0.355091034,NA,0.467578312456596,0.860507080769388,NA,-0.150233434695732,-0.760188431006037,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,Z1,NSi,1,0,1,glass,-2.204882858,5.199764216,0.471052521,NA,0.62027458245427,0.895485432116285,NA,-0.11038932549054,-0.477593024056913,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,Z2,P,0,1,0,glass,-5.270462153,4.93610952,0.181429526,NA,0.238903558451662,0.850079731094197,NA,-0.16242513260955,-1.43169532960994,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,Z3,NP,1,1,0,glass,-3.339302936,3.047060682,0.027203322,NA,0.0358209083757755,0.524754265416352,NA,-0.644825191841154,-3.3292235232134,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,Z5,NSi,1,0,1,glass,-1.850950931,4.546481349,0.475527693,NA,0.626167418857774,0.782979313348522,NA,-0.24464900307403,-0.468137501373532,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,Z7,N,1,0,0,glass,-3.405493898,6.305463673,1.086067143,NA,1.43011620490112,1.08590517326448,NA,0.0824139002633356,0.357755703138843,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,Z8,NP,1,1,0,glass,-5.722094469,5.990103345,0.266738534,NA,0.351237124153538,1.03159490690232,NA,0.0311060579270941,-1.0462937162202,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,AA2,PSi,0,1,1,glass,-3.031590753,7.244548753,0.708571215,NA,0.933035478910514,1.24763116192953,NA,0.221246682940007,-0.0693120521584183,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,AA4,Si,0,0,1,glass,-2.531010039,6.653879057,0.878246474,NA,1.15646120266127,1.14590806719132,NA,0.13619739447376,0.145364654924971,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,AA6,PSi,0,1,1,glass,-3.50714243,7.711802762,1.088205307,NA,1.43293170577033,1.32810003335834,NA,0.283749374541412,0.359722489490062,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,AA7,NSi,1,0,1,glass,-1.255550814,4.556593242,0.303267455,NA,0.399337835243417,0.784720748632213,NA,-0.242427358714638,-0.917947515473915,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,AA8,NP,1,1,0,glass,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,BB3,NSi,1,0,1,glass,-1.229500185,3.390943075,0.312629526,NA,0.411665663715928,0.583976503291144,NA,-0.537894531053829,-0.88754375490872,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,BB4,NPSi,1,1,1,glass,-3.545707577,6.599836772,0.955161901,NA,1.25774223235502,1.13660109154291,NA,0.12804231023843,0.22931823454436,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,BB5,PSi,0,1,1,glass,-3.228247462,6.525413701,1.040758649,NA,1.37045468958258,1.12378420732943,NA,0.116701746678044,0.315142574982922,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,BB6,control,0,0,0,glass,-3.919610722,6.366339279,0.875556223,NA,1.15291872227675,1.09638895985167,NA,0.092022015942744,0.142296746414317,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,CC1,control,0,0,0,glass,-4.380238625,4.323342228,0.677001712,NA,0.891465251773116,0.744551064702962,NA,-0.294973839951698,-0.11488881969812,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,CC3,NPSi,1,1,1,glass,-4.947325061,6.162398242,1.046557893,NA,1.37809104325926,1.06126693891806,NA,0.0594634198051456,0.320699239537635,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,CC4,P,0,1,0,glass,-5.041578378,4.388446241,0.533370415,NA,0.702333809306979,0.755763052937816,NA,-0.280027373969483,-0.353346476142947,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,CC5,PSi,0,1,1,glass,-3.960667767,6.210325505,0.713528293,NA,0.939562881587642,1.0695208066003,NA,0.0672107038628234,-0.0623405314608421,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,DD1,NPSi,1,1,1,glass,-4.709455006,5.12845319,0.429470608,NA,0.565520170634182,0.883204493542999,NA,-0.124198515674469,-0.570009315389781,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,DD5,NPSi,1,1,1,glass,-4.522010234,5.688440742,0.689365166,NA,0.907745254375082,0.979643615424609,NA,-0.0205664311870175,-0.0967914965999179,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,DD6,control,0,0,0,glass,-3.001475123,3.375152279,0.574613123,NA,0.756641561295389,0.58125706694901,NA,-0.542562163962636,-0.278865636630002,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,fall,DD8,PSi,0,1,1,glass,-5.232188313,7.029531351,0.589196619,NA,0.775844880434665,1.2106016076759,NA,0.191117432473823,-0.253802675127937,mainstem,1,176,9.14380164,0.02375,0.02655,0.0145,4.737,0,0.04105,3.82721804511278,0.00897875995481459,0.00234602780635405
cleelum,summer,U1,Si,0,0,1,sponge,-2.210282903,1.050696863,0,0.459643458613469,NA,NA,-0.777304180007254,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,U2,NSi,1,0,1,sponge,-4.585030035,2.36891228,0,0.953488379371513,NA,NA,-0.0476280413557169,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,U4,Si,0,0,1,sponge,-1.870654213,0.666101933,0,0.389015347839016,NA,NA,-0.944136481542989,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,U5,NP,1,1,0,sponge,-10.66322036,1.744836624,0,2.21748966142546,NA,NA,0.796375772924872,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,U8,NP,1,1,0,sponge,-10.18412873,0,0,2.1178592776827,NA,NA,0.750405803840033,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,V1,P,0,1,0,sponge,-3.712943981,2.176880645,0,0.772132115191455,NA,NA,-0.258599609931368,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,V4,NP,1,1,0,sponge,-11.5585573,1.02523555,0,2.40368110649678,NA,NA,0.877001356666349,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,V6,N,1,0,0,sponge,-11.4941004,2.654694955,0,2.39027685294748,NA,NA,0.871409197288047,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,V7,N,1,0,0,sponge,-10.88694366,3.396626584,0,2.26401445300071,NA,NA,0.817139544154797,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,W1,Si,0,0,1,sponge,-4.01180502,1.597251756,0,0.834282313894221,NA,NA,-0.181183428035206,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,W2,PSi,0,1,1,sponge,-2.935162047,0.020082096,0,0.610387038257821,NA,NA,-0.493662034070542,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,W3,PSi,0,1,1,sponge,-4.727681462,2.187455257,0,0.983153720036018,NA,NA,-0.0169897925908008,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,W5,NSi,1,0,1,sponge,-2.935162047,1.594003375,0,0.610387038257821,NA,NA,-0.493662034070542,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,X2,N,1,0,0,sponge,-13.32974172,3.818415873,0,2.77201103003105,NA,NA,1.01957306040742,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,X4,NPSi,1,1,1,sponge,-13.61855749,1.438492136,0,2.83207224628745,NA,NA,1.0410086862008,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,X5,P,0,1,0,sponge,-5.24245936,2.795828416,0,1.09020530747459,NA,NA,0.0863660339856636,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,X6,PSi,0,1,1,sponge,-4.504668333,2.289447299,0,0.936776613381191,NA,NA,-0.0653104313770346,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,X7,NSi,1,0,1,sponge,-5.63305461,2.151514387,0,1.17143226325673,NA,NA,0.15822715677055,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,X8,NSi,1,0,1,sponge,-5.21650916,3.846249805,0,1.08480878576078,NA,NA,0.0814037371394672,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,Y3,P,0,1,0,sponge,-1.734335358,0.161515531,0,0.360666908867072,NA,NA,-1.01980043670873,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,Y4,PSi,0,1,1,sponge,-3.77230224,0.978661593,0,0.784476071445654,NA,NA,-0.242739208936882,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,Y8,control,0,0,0,sponge,-3.777958022,1.945687824,0,0.785652230025225,NA,NA,-0.241241039903865,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,Z1,NP,1,1,0,sponge,-4.575453568,0,0,0.951496887509904,NA,NA,-0.0497188633916888,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,Z4,P,0,1,0,sponge,-4.375403238,2.463885725,0,0.909895052082792,NA,NA,-0.0944260135035028,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,Z7,Si,0,0,1,sponge,-1.920171116,0.606852258,0,0.399312726750945,NA,NA,-0.918010392766377,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,AA1,control,0,0,0,sponge,-4.5988191,2.851906546,0,0.956355909821594,NA,NA,-0.0446251446053275,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,AA3,control,0,0,0,sponge,-5.394241472,3.05533051,0,1.12176943658252,NA,NA,0.114907292741915,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,AA5,control,0,0,0,sponge,-4.403090109,2.54569896,0,0.915652726418214,NA,NA,-0.0881181058227942,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,AA6,Si,0,0,1,sponge,-1.543488961,0.708418674,0,0.32097909430635,NA,NA,-1.13637928474446,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,AA8,control,0,0,0,sponge,-5.869340625,4.177807402,0,1.22056955740545,NA,NA,0.199317600136787,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,BB5,NP,1,1,0,sponge,-14.6132734,3.219035628,0,3.038930228399,NA,NA,1.11150555493435,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,BB6,NPSi,1,1,1,sponge,-16.70339198,4.046342614,0,3.4735846935444,NA,NA,1.24518711362147,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,CC1,P,0,1,0,sponge,-6.586346465,3.368921589,0,1.36967582959184,NA,NA,0.314574091105049,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,CC2,NSi,1,0,1,sponge,-4.337555423,1.808237436,0,0.902024339892985,NA,NA,-0.10311377492329,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
cleelum,summer,CC3,N,1,0,0,sponge,-13.52826664,5.261782699,0,2.81329564600754,NA,NA,1.03435662388115,NA,NA,mainstem,1,176,6.237037,0.0045,0,0.01725,1.242,0,0.01725,8.48809523809524,0.00553147271693274,0.000651674205080434
