site.date,nds.id,nutrient,N,P,Si,top,cr.area,gpp.area,chla,nrr.gpp,nrr.cr
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Reecer_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,A1,PSi,0,1,1,sponge,-3.73968056,0.633504919,0.000418548,NA,0.935481428857314
Wenas_fall_2018,A2,Si,0,0,1,glass,-0.04753479,0.232636419,0.000793405,0.122466002842704,NA
Wenas_fall_2018,A3,control,0,0,0,glass,-7.407330501,0,0,0,NA
Wenas_fall_2018,A4,NPSi,1,1,1,sponge,-0.713244955,2.433801303,0.001405512,NA,0.178418289723834
Wenas_fall_2018,A5,N,1,0,0,glass,0,2.900915521,0,1.52711914139819,NA
Wenas_fall_2018,A6,NSi,1,0,1,glass,-5.691341673,1.833998644,0,0.9654657001474,NA
Wenas_fall_2018,A7,N,1,0,0,glass,0,2.92965717,0.000312856,1.54224951042325,NA
Wenas_fall_2018,A8,N,1,0,0,sponge,-0.04753479,2.352263032,0.001261974,NA,0.0118908319991995
Wenas_fall_2018,B1,NSi,1,0,1,sponge,0,2.538071164,0,NA,0
Wenas_fall_2018,B2,P,0,1,0,sponge,0,2.230205202,0.000578019,NA,0
Wenas_fall_2018,B3,N,1,0,0,glass,-5.040361026,2.195331357,0,1.15568085754896,NA
Wenas_fall_2018,B4,NP,1,1,0,sponge,-2.673391551,1.172411122,0.000809306,NA,0.668749137232339
Wenas_fall_2018,B5,NSi,1,0,1,sponge,-8.294944054,0.208688275,0.000737301,NA,2.07498100210126
Wenas_fall_2018,B6,Si,0,0,1,glass,-6.593684744,0.554398723,0,0.291850243735523,NA
Wenas_fall_2018,B7,NSi,1,0,1,glass,-0.536010431,3.730832429,0.001282102,1.96400949094546,NA
Wenas_fall_2018,B8,control,0,0,0,glass,0,3.960548838,0.000970157,2.0849383228048,NA
Wenas_fall_2018,C1,control,0,0,0,sponge,-7.495707608,3.074640706,0,NA,1.8750519331599
Wenas_fall_2018,C2,Si,0,0,1,sponge,-6.94335069,0,0,NA,1.73687980038023
Wenas_fall_2018,C3,control,0,0,0,glass,-1.415939018,3.403647389,0.00090098,1.79177057749,NA
Wenas_fall_2018,C4,N,1,0,0,glass,-8.379478679,0,0,0,NA
Wenas_fall_2018,C5,NSi,1,0,1,sponge,-3.671956799,0.197727384,0,NA,0.918540323944367
Wenas_fall_2018,C6,PSi,0,1,1,sponge,-3.297795025,0,0,NA,0.82494372248349
Wenas_fall_2018,C7,Si,0,0,1,sponge,-4.365685068,0.199513316,0,NA,1.09207651290774
Wenas_fall_2018,C8,P,0,1,0,glass,-0.683305609,1.370352736,0.000521585,0.721390153716572,NA
Wenas_fall_2018,D1,N,1,0,0,sponge,-0.278243868,3.712115924,0.001237474,NA,0.0696027286371823
Wenas_fall_2018,D2,NSi,1,0,1,sponge,0,0.315119018,0,NA,0
Wenas_fall_2018,D3,PSi,0,1,1,sponge,-4.476156452,0.820077833,0,NA,1.11971093956374
Wenas_fall_2018,D4,PSi,0,1,1,glass,-5.640074063,1.194751434,0,0.62894895451674,NA
Wenas_fall_2018,D5,PSi,0,1,1,sponge,-1.01471976,0,0.000680419,NA,0.253832239343606
Wenas_fall_2018,D6,NPSi,1,1,1,sponge,-2.673391551,2.707128836,0.001303991,NA,0.668749137232339
Wenas_fall_2018,D7,PSi,0,1,1,glass,-2.969262736,0,0,0,NA
Wenas_fall_2018,D8,NPSi,1,1,1,sponge,-5.780038987,0,0,NA,1.44587727311387
Wenas_fall_2018,E1,NPSi,1,1,1,glass,-9.658341728,0.591689154,0,0.311480919140872,NA
Wenas_fall_2018,E2,NP,1,1,0,sponge,-5.98593203,1.262620122,0,NA,1.49738143636182
Wenas_fall_2018,E3,control,0,0,0,sponge,-1.009116139,2.665526644,0.000488607,NA,0.252430493045828
Wenas_fall_2018,E4,PSi,0,1,1,glass,-1.452922916,0,0,0,NA
Wenas_fall_2018,E5,P,0,1,0,glass,-4.439332657,1.283369054,0,0.675599628342809,NA
Wenas_fall_2018,E6,NP,1,1,0,glass,-5.077344924,0,0,0,NA
Wenas_fall_2018,E7,NP,1,1,0,glass,-0.787212751,0.875615291,0.000307268,0.460947194672563,NA
Wenas_fall_2018,E8,PSi,0,1,1,glass,-0.793776993,0,0.000560928,0,NA
Wenas_fall_2018,F1,NP,1,1,0,sponge,-1.37895512,1.969576704,0.00049435,NA,0.344945747448469
Wenas_fall_2018,F2,control,0,0,0,sponge,-2.303552571,3.889423056,0.000976976,NA,0.576233883079848
Wenas_fall_2018,F3,Si,0,0,1,sponge,-5.460911553,0,0,NA,1.36604751676006
Wenas_fall_2018,F4,NPSi,1,1,1,sponge,-7.81415338,0,0,NA,1.95471117170302
Wenas_fall_2018,F5,NPSi,1,1,1,sponge,-2.117825572,4.055598194,0.001411213,NA,0.529774257554533
Wenas_fall_2018,F6,Si,0,0,1,glass,-6.315255748,2.263086568,0,1.19134900400084,NA
Wenas_fall_2018,F7,P,0,1,0,sponge,-4.940875956,2.028306313,0,NA,1.2359605653392
Wenas_fall_2018,F8,NP,1,1,0,sponge,-6.630668642,2.415699528,0,NA,1.65866235791475
Wenas_fall_2018,G1,P,0,1,0,sponge,-3.380769165,0.346099572,0,NA,0.845699711076646
Wenas_fall_2018,G2,NSi,1,0,1,sponge,0,3.291074495,0.000361545,NA,0
Wenas_fall_2018,G3,NP,1,1,0,sponge,-0.317500953,0.100921256,0.000712665,NA,0.0794228919851911
Wenas_fall_2018,G4,NP,1,1,0,glass,-5.376311677,1.528788893,0,0.804795163718678,NA
Wenas_fall_2018,G5,NPSi,1,1,1,sponge,-4.355510072,2.118103708,0.001079533,NA,1.08953123674205
Wenas_fall_2018,G6,N,1,0,0,sponge,-0.885836479,4.714319917,0.001564384,NA,0.221592074994997
Wenas_fall_2018,G7,NP,1,1,0,glass,-4.964112285,0.444555853,0,0.234026033375447,NA
Wenas_fall_2018,G8,control,0,0,0,glass,-8.062240059,1.393455811,0,0.733552227311013,NA
Wenas_fall_2018,H1,Si,0,0,1,sponge,0,0.641360919,0.000957635,NA,0
Wenas_fall_2018,H2,PSi,0,1,1,glass,-1.585243084,1.973088999,0.001191998,1.03868656506633,NA
Wenas_fall_2018,H3,N,1,0,0,glass,-0.148624111,2.624732284,0.001006992,1.38172893451253,NA
Wenas_fall_2018,H4,PSi,0,1,1,sponge,-2.001106471,0.533386243,0.000695478,NA,0.500576963928357
Wenas_fall_2018,H5,NSi,1,0,1,sponge,-0.685097918,1.68948732,0.000489037,NA,0.17137730588353
Wenas_fall_2018,H6,control,0,0,0,glass,-8.201251513,2.639897743,0,1.38971243577595,NA
Wenas_fall_2018,H7,P,0,1,0,glass,-5.835184621,1.310352966,0,0.689804677826911,NA
Wenas_fall_2018,H8,control,0,0,0,sponge,-7.147945674,3.908509942,0,NA,1.78805925405243
Wenas_fall_2018,I1,NSi,1,0,1,glass,0,2.987128324,0.000167873,1.57250385554854,NA
Wenas_fall_2018,I2,NPSi,1,1,1,glass,-6.690207743,0,0,0,NA
Wenas_fall_2018,I3,NP,1,1,0,sponge,-0.885836479,1.462801666,0.000481785,NA,0.221592074994997
Wenas_fall_2018,I4,NPSi,1,1,1,glass,-1.767119455,3.569882835,0.001070611,1.87928134080859,NA
Wenas_fall_2018,I5,Si,0,0,1,glass,0,0.686877132,0.000513778,0.361590404295641,NA
Wenas_fall_2018,I6,P,0,1,0,glass,-0.718288214,2.063778914,0.000565045,1.08642815013687,NA
Wenas_fall_2018,I7,NPSi,1,1,1,glass,-8.461957314,0,0,0,NA
Wenas_fall_2018,I8,P,0,1,0,glass,-5.590076238,1.693401867,0.000950446,0.891451814592546,NA
Wenas_fall_2018,J1,control,0,0,0,glass,-1.418281889,0,0.00041354,0,NA
Wenas_fall_2018,J2,N,1,0,0,sponge,-10.80984912,1.574580341,0,NA,2.7040847308385
Wenas_fall_2018,J3,NSi,1,0,1,glass,-0.06098348,0,0,0,NA
Wenas_fall_2018,J4,N,1,0,0,sponge,-8.257960156,0.611999607,0,NA,2.06572947668601
Wenas_fall_2018,J5,P,0,1,0,glass,-1.143603041,0.245253257,9.52526e-05,0.1291078421773,NA
Wenas_fall_2018,J6,P,0,1,0,glass,-2.806197367,0.519689236,0,0.273578245946515,NA
Wenas_fall_2018,J7,Si,0,0,1,glass,-1.177148005,1.037626611,0.000198121,0.546234265634871,NA
Wenas_fall_2018,J8,control,0,0,0,sponge,-2.031661814,1.678593226,0.000209053,NA,0.508220385731439
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
Wenas_fall_2018,,,NA,NA,NA,,NA,NA,NA,NA,NA
